Radio Frequency,Azimuth,Angle Of Elevation
5400,1.836841759,1.657526662
5402.719012,0.188659446,0
5408.016877,0.080453496,0.790903546
5400,1.466839182,1.985299426
5400,1.816044295,1.82970019
5400,1.926644158,1.592891438
5400.176395,0.224597691,0
5404.154007,1.887200786,1.632508097
5400,0.668088516,0
5408.482726,1.265272365,1.216742041
5400,0.240512463,0
5404.573678,0.122922791,0
5409.232603,1.813554458,1.946012976
5400,1.89427884,1.618554009
5400,0.467467436,0.375036722
5400,0.234627346,0
5409.469736,1.894401148,1.657099245
5404.913178,1.393761818,2
5400,1.681377954,1.554304588
5400,1.858824895,2
5405.230589,1.925856863,1.224843678
5410,1.581064139,1.789449836
5400,0.427352956,0
5400,1.654450058,1.957899458
5402.647379,1.864286594,1.947760529
5400,1.818144413,1.91065992
5404.878079,1.037875665,0.508777439
5400,1.869593847,2
5400,1.803418051,1.975143491
5400,1.935498348,1.682969028
5400,1.930805847,2
5400.491275,2,1.726497606
5401.527563,1.796742801,1.421468465
5400,0.215835242,0
5409.486392,2,1.73749506
5408.489147,1.900393325,1.670128756
5407.116602,1.494741685,0.361500796
5410,1.651773173,1.769733867
5400,1.862317577,1.779236365
5400,1.937589952,1.735055459
5407.660647,1.656940654,0.028534077
5401.083001,1.492222252,1.672100625
5400,1.63094406,1.656092635
5400,2,1.480003552
5406.945092,0.318217382,0.722241425
5405.197882,1.731250721,1.954735241
5407.894028,1.327180072,0.281989799
5400.505191,1.866984626,1.248535737
5400,1.5670962,1.956548863
5408.495784,2,1.707215287
5402.599495,1.875634292,1.671972258
5401.904451,2,1.88816508
5410,1.799432454,1.864677462
5408.622277,1.830639564,1.002907233
5401.797096,0.150907178,0.192494154
5400,0.271477002,0.051276743
5410,1.783963344,1.433913366
5400,1.985310161,1.794807492
5408.933471,1.341678205,0.290025001
5400,1.568973667,1.833937375
5400,0.273472243,0
5410,0.10118122,0
5404.346172,0.074061926,1.971130734
5400,2,1.524968267
5409.567902,1.738986822,1.330641418
5407.296954,1.681647781,1.531982574
5402.035337,0.320648312,0.022089435
5410,0.187723586,0
5402.604488,1.771298047,1.846766562
5407.599849,1.741329821,0.921333896
5400,0.397656141,0.260058001
5410,1.717630752,1.755061004
5400,1.888669096,1.960136245
5407.292742,1.667223402,1.792734637
5410,1.722727107,1.694406844
5400,1.4708424,1.875667191
5400,2,1.820543727
5400,1.870829367,1.573185059
5400.89087,1.55200437,2.041617162
5404.830199,1.790150332,1.763884837
5410,0.043611256,0.160935334
5403.543258,0.922391037,1.898945705
5400,1.401665851,1.751138387
5410,1.784176799,2
5402.202297,0.332808618,0
5405.179643,1.629337305,1.883591312
5409.580537,1.810309736,1.627026217
5410,0.459376022,0
5410,1.501455987,1.748828046
5410,1.774910689,1.822169422
5400,1.692419599,1.636433177
5400,1.752493803,1.490189771
5403.991515,0.140618458,0.283052914
5406.772901,1.350018612,0.533865143
5404.745064,0.331318181,0.005199148
5400,0.157555541,0
5399.392647,0.239558109,0.076784439
5400,0.286572256,0.235821282
5404.268808,0.267021185,0
5400,0.047335218,0.331181992
5400,1.766864019,1.771187689
5400,1.826198904,1.776334173
5403.092392,1.811431525,0.312719011
5400,1.764063531,1.564608184
5400,1.939464963,2
5400,1.780316326,1.789901005
5400,1.631850069,1.609799758
5400,1.381621909,1.509925673
5400,1.813871434,1.829445356
5400.026286,2.082270572,1.775592673
5409.539988,0.531755936,0.437739995
5400,1.816333655,1.97833916
5400,1.854077876,1.703730787
5410,1.75808217,1.682352182
5410,1.802067543,2
5400,0.364769313,0
5400,1.766750808,1.536669487
5398.925937,1.921680161,1.672970317
5404.839089,1.79582396,1.621120293
5406.469833,0.105489506,1.865078119
5400,1.864766414,1.970182738
5404.662324,0.629213679,0.056369303
5400,1.924594483,2
5402.250013,1.838162553,1.52635116
5401.194123,1.638601615,1.771944303
5401.088768,0,0.043644178
5410,1.619868899,1.834769536
5409.52588,0.36472277,0
5400,0,0.04605105
5406.149723,0.388801387,0.049332866
5399.361184,1.699626294,2.146024113
5410,0.273575963,0.00391186
5406.43055,2,1.871040849
5399.118782,1.854840269,2.055357611
5401.04543,1.981912576,1.887414968
5400,0.169936592,0
5401.059519,1.532271761,1.672406929
5400,1.953660785,2
5403.074725,2,1.909000666
5400,0.125143518,0.094031757
5400.705067,0.95565272,1.868656358
5400,0.329899857,0
5410,0.273509375,0
5405.188092,1.752530641,1.719919089
5404.947392,1.933437842,1.873105132
5410,0.50642892,0
5400,1.56851738,1.817027349
5400,0.33885942,0
5405.983649,0.037484213,0.191113259
5407.029445,0.31279343,0
5410,0.441164858,0
5410,1.748955345,2
5400,2,1.554477359
5400,1.445470344,1.522636602
5400,0,0.451087066
5400,1.816038948,1.758843372
5410,1.822716743,1.968379232
5400,1.708933828,1.653616933
5410,1.792901107,1.874410522
5400,1.850257758,1.734150863
5400.826439,1.879488215,1.63457074
5404.715224,1.791783915,1.797849335
5400,1.936254501,2
5410,1.984082654,1.516758488
5400.680936,1.87362678,1.520974631
5400,1.828585424,1.768043082
5407.077266,1.680950613,1.908123843
5400,0.122721659,0
5400.087736,1.711292298,1.719061561
5400,0.401058414,0
5410,1.648866389,1.946877878
5400,1.624618303,1.718445597
5400,2,1.715642332
5400,1.493416742,1.830909002
5400,1.66169872,1.664395421
5401.823469,1.772764852,1.795462779
5410,2,1.775777147
5409.678752,1.562006512,1.704943804
5400.997398,1.948039141,2
5400,1.994262442,1.804905244
5410,1.88459788,1.740770099
5410,0.140849623,0
5400.537873,1.979272062,0.186563069
5404.037533,1.862387143,1.91753082
5410,1.722614621,1.692758699
5400,1.632136552,1.714802922
5401.590514,1.889396853,1.915871297
5409.565661,0.137429052,0.162416732
5400.184694,0.8039418,1.228563137
5400,1.60107042,1.652873629
5400.788795,1.919824303,1.515688029
5407.324028,1.924400347,1.496740454
5410,1.677286117,2
5407.67769,1.749030077,1.888488033
5400,1.891756893,1.969153149
5410,1.588876952,1.995930222
5403.142389,0.307779556,0
5403.39739,0.347237447,0.515986763
5400,1.861731331,1.832301619
5400,1.107211641,1.640363944
5410,1.767759563,1.960191988
5409.869988,0.243725281,0
5410,1.538955852,1.722128256
5400,1.623836471,1.469927978
5408.492063,0.429471354,0
5401.954362,1.682021377,0.75348185
5401.238271,2,1.919240416
5401.622226,1.796229637,1.722352283
5403.695732,1.395250666,1.697340297
5400,1.73140721,1.842561232
5407.597758,2,1.822614623
5410,0.104927227,0
5400,1.662400715,1.658225173
5407.540244,1.413950282,1.521836148
5400,2,1.875373743
5400,2,1.530297785
5405.295492,1.938720872,1.577697926
5400,1.990311652,1.919439358
5407.480392,1.476911856,1.832385904
5406.202231,1.466798851,1.968517861
5410,2,1.813964677
5402.432885,0.499860139,0.195760282
5400,0.246220932,0
5410,1.649821719,1.828190911
5400,1.90761614,1.666809311
5403.280905,1.707837247,1.844969446
5403.128038,0.803395411,0.745549823
5400,1.736851168,1.739249184
5409.844699,1.583113077,1.928514075
5400.000727,0.371611437,0.33672007
5410,1.784113952,1.639529606
5410,0.474129057,0.06804857
5403.278057,1.910414839,1.686890715
5410,2,1.761459305
5400,0.069722324,0.014133804
5400,0.235063469,0.194287728
5405.316476,0.103181169,0.028827948
5400,0.310548944,0
5404.305256,1.55125076,2
5400,2,2
5404.829906,2,1.82736273
5400.644303,0.502274962,0.235853765
5404.125477,1.866048569,0.171960734
5400,1.526472332,1.903654081
5403.270941,1.685339734,1.760556431
5404.517278,0.216538582,0.607114648
5400,0.13360975,0
5403.594742,0.101214548,0.134840448
5410,0.562665099,0
5404.354171,1.69883116,2
5410,1.854729493,1.984190483
5401.608492,1.973484471,2
5410,1.78023039,2
5410,0.418050585,0.278681668
5407.319348,1.773633383,1.811909216
5400,1.891542996,1.560185868
5410,1.850681885,1.851166694
5400.838677,2,2
5403.955302,1.737742534,1.457968452
5400,0.412573198,0.348869448
5400,2,1.527072528
5410,1.640531967,1.947839629
5405.085623,1.660487932,2
5403.533155,1.811672742,1.66474917
5405.257488,0.759350218,1.107421583
5405.500337,1.747905958,1.904868196
5405.856527,0.099795822,0
5403.643044,1.652734425,1.817696766
5407.702856,1.863291424,2
5401.983563,0.08644482,0.119186977
5405.771404,1.855624563,1.701023342
5402.530196,1.765468391,1.846250614
5405.322355,2,1.861581852
5408.871558,1.88218626,1.590050803
5410,1.623109046,1.518389757
5410,1.532013388,2
5407.994705,0.115092402,0
5400.616554,0.54679396,0.071198579
5400,0.134978565,0
5409.646291,1.742045573,1.728529962
5410,1.745966676,1.787955402
5400,0.116047803,0.241836197
5410,2,1.97305805
5410,1.521135288,1.364220444
5410,1.785696281,1.799879923
5400,1.960217828,1.770936071
5403.875838,1.609713222,1.907277772
5400,1.718447394,2
5408.665786,1.789874763,1.914076683
5400,1.814176189,1.952219289
5400,1.575025384,1.851884475
5400,1.409650095,2
5400,1.975379103,1.683775089
5400,0.183345057,0.061825713
5400,1.833571136,1.78261665
5401.325724,0.700443881,0.322352478
5400,1.632756639,1.782824348
5400,1.434606695,1.627760966
5408.225266,0.414040991,0.188357326
5410,1.822559256,1.939807866
5400,1.990254825,2
5400,1.643331843,2
5405.703606,0.937783727,0.227917143
5400,2,1.804353353
5410,0.43711288,0.211218306
5400,1.50966673,1.656679876
5401.810404,0.013073042,1.455541125
5400,2,1.495364657
5405.914698,0.880376752,1.459044052
5400,1.664954261,1.787618256
5400,1.621909617,1.829788228
5406.166607,1.306388228,1.095110793
5410,0.369794642,0.11662515
5400,1.776332268,1.952618436
5402.357861,1.989571995,1.753588242
5400,1.628180937,1.899539624
5402.499641,1.854240531,1.399817695
5410,0.043305187,0
5401.771886,1.555263996,1.545721444
5409.547442,1.558089398,1.655714955
5409.990293,1.767201417,1.80895717
5403.962829,0.593763602,1.117827254
5407.665985,0.260605793,0.226580828
5403.30534,0.236616667,0
5400,1.943101255,1.415291232
5410,1.868814622,1.798980184
5400,1.899856413,2
5407.258513,1.859248664,1.904954891
5403.193184,1.054361462,1.177038846
5400,1.97665586,1.654870956
5410,1.833574708,1.701859677
5410,1.93491258,1.78555377
5410,1.730654095,1.978944734
5401.001847,1.835224163,1.891947546
5400,1.763868787,2
5409.236149,1.85579548,0.20074215
5400,1.749936592,1.119309214
5400,1.685001588,1.666862989
5410,1.844643863,1.828915574
5410,1.798709643,1.743795496
5401.746917,2,1.992723355
5410,1.57975867,1.992413581
5408.987153,1.621742315,2.096988224
5402.360558,1.948127418,1.629803407
5402.839115,1.663177935,1.669682524
5400,1.800521483,1.992253738
5400.930663,0.443368941,0
5410,1.833907408,1.886184285
5400,0.489871982,0.097964666
5410,1.674924954,1.577218276
5410,2,1.790249557
5400,0.265179182,0.493001957
5400,1.773482356,1.414516799
5403.181678,0.563721437,0.036977496
5400,0.005102253,0
5400,2,1.689534393
5410,1.736199284,1.986361897
5400,1.916755908,1.786799187
5400,0.316887008,0.017645424
5400,1.768421487,1.482929122
5400,1.87019588,1.675245298
5400.049084,1.918094844,1.481004733
5405.133532,1.359077162,1.002089562
5409.191746,1.623098064,1.786578366
5406.136187,1.856099535,1.354246334
5400,2,2
5401.931273,1.230405078,1.146791178
5403.995147,0.927691613,1.070338999
5400,0.368404705,0
5409.239926,1.696922599,0.091062978
5400,0,0
5400,1.958252056,1.981026603
5410,1.765854235,2
5410,1.893927625,1.641129681
5409.165103,0.491156428,0
5409.253871,1.676397566,1.749473824
5402.875371,1.045276811,1.498796741
5400,2,1.975077441
5405.156648,2,1.930560356
5400.533754,0.041442687,0.64511596
5405.730328,1.779050277,1.846940496
5400,1.532073714,1.815642454
5410,0.637141967,0
5400,1.655262096,1.817168032
5401.247664,1.712651124,1.886561538
5401.307085,1.979296822,1.874557229
5400,1.807872743,1.684004802
5404.102328,1.679286111,2
5405.791663,1.43808711,1.907601026
5400,2,1.65394904
5404.604882,0.52549411,0
5402.612372,1.892804685,1.866046654
5400.749248,1.004474197,1.782215913
5400,0.249447359,0
5400,1.640383357,1.983272107
5400,1.807894244,1.829266898
5400,0.09741688,0.102654362
5403.960513,1.342571077,1.784191965
5400,0.232791529,0
5400,1.555207388,1.844075536
5400,1.814615909,1.764723095
5400,1.697001837,1.995493328
5400.583998,1.677211371,1.708220501
5400,0.2996617,0.221919408
5400,2,2
5402.948906,1.086575041,1.335441299
5400,1.715952748,1.728201624
5404.952105,1.894709952,1.846086896
5410,1.821861544,1.593957629
5400,1.784817725,1.806576006
5400.768204,1.760098671,1.819104227
5405.965201,0.054669324,0.370747376
5400,1.782267002,1.600608422
5410,0.407544015,0.223745706
5404.097205,1.845542297,1.709420908
5400,0.38011928,0.159827087
5400,1.776768008,1.724775175
5410,0.07179013,0
5401.381759,1.965894135,2
5401.548928,0.894818967,1.14932054
5405.790288,0.081995603,1.09685177
5400,1.653596052,1.989153005
5400,1.48754507,1.386590831
5400,1.500925472,1.961118484
5409.523091,1.20761055,0.228947519
5400,1.929761067,1.812544313
5400,1.952688092,1.601547329
5401.21371,0.593002779,1.876527475
5409.149782,1.833904622,1.309615163
5403.658827,1.901113882,1.735887977
5408.329013,1.93482229,1.174849335
5410,2,1.66510611
5410,1.82623548,1.824731248
5410,1.977157209,1.623545331
5400,1.710883745,1.611026982
5400,1.793152598,1.886256562
5400,1.444940656,1.726418262
5400,0.328225863,0
5400,1.610840017,1.466439604
5409.221319,1.118828726,0.388609826
5410,1.706332836,1.891001401
5402.668406,0.937865032,1.859297528
5405.128474,0.537783813,0
5400,1.622316379,1.730908637
5403.279503,1.599252866,0.839106429
5407.624515,1.839174373,1.852641025
5410,0.112457607,0.092073597
5400.718656,2,1.729274981
5402.000475,1.840271342,2
5408.463425,1.83353476,1.80230578
5410,1.846042098,2
5405.363119,1.889461323,0.332422038
5400,1.999863402,1.364348752
5400,1.731505316,1.744783342
5402.628134,0.927573018,0.411993597
5400,1.74025424,2
5407.318886,1.122726216,1.027057113
5410,1.792993577,1.644939955
5408.204398,1.680286296,2
5400,1.546414965,2
5400,0.087654224,0.129586139
5401.149693,0.453411127,-0.017013111
5410,0.047213548,0
5410,1.703768512,1.850596613
5405.075337,0.034023343,0
5400,1.452128339,1.544042356
5400,1.759532566,1.705762743
5410,1.846065197,1.835328235
5410,1.696844926,1.731104707
5408.742143,0,0.04548597
5400.417966,2,1.74232722
5400,0.292686575,0
5405.718341,0.41662852,0.381317254
5408.044306,1.592945771,1.899922806
5400,1.823565983,1.51290812
5403.543309,0.977230248,0.072401274
5410,0.579873391,0.014117485
5400,1.717350341,1.922282799
5403.452591,2,1.705971983
5410,1.530864536,1.464997459
5410,0.381629931,0.537140104
5410,1.821875168,1.610663168
5405.55266,0.440242259,0
5400,2,1.692958851
5401.464352,0.2867655,0.047253493
5408.09399,0.44472648,0
5409.890909,2,2
5400,2,2
5400,0.425452688,0
5402.243093,1.775399247,1.728544293
5400,1.913549361,1.753179199
5400,1.728064772,1.945811789
5404.17825,1.696752331,1.754187513
5404.151151,1.773607357,1.497270014
5400,1.685824629,1.601096175
5400,0.280056335,0
5400,1.986182802,1.753882688
5410,1.973516166,1.725449431
5406.563656,0.231767257,0.312042023
5404.90312,1.956082638,1.871208421
5400,1.893580144,1.774030343
5400,2,1.829161477
5409.794957,1.848902956,2
5400,0.129266444,0.173838551
5408.745938,1.820582322,1.942238917
5400,2,2
5403.349585,1.791345623,1.621284598
5400,1.620553879,2
5410,1.817994638,2
5407.778253,1.015444639,1.194635658
5407.4764,1.751945196,1.45867722
5410,1.914851619,1.498252356
5400,1.391791251,1.992159606
5400,2,1.741551202
5400,0,0
5403.785894,1.938513114,1.005267582
5405.58222,1.983745992,1.713070304
5403.726532,0.51013661,0
5401.792463,1.805882836,1.809412052
5400,1.787826101,1.845188191
5400,1.847154664,1.457528461
5400,0.21370645,0
5409.693946,1.861195373,0.530048077
5402.76312,1.618764976,1.760801624
5400,0.250175895,0.403588055
5399.582596,0.234197839,-0.146568786
5410,1.751160092,1.702547957
5400.402096,0.714734471,1.753894197
5410,0.247395289,0.185761994
5403.062705,0.272785447,0.00672818
5409.605007,0.372429405,0.071041597
5407.932236,1.741790225,1.740460984
5400,1.643146779,1.975332629
5400,1.736525232,1.906954231
5400,1.584878413,1.924404491
5400,0,0
5402.948946,0.908315242,1.775469192
5406.633943,1.142762917,0.377964366
5405.291834,0.559728763,0
5404.033889,1.5866311,1.477598067
5401.283057,1.920574237,1.689574013
5401.719347,1.752122327,1.87765689
5400,1.972843711,1.719880733
5404.734215,2,1.570774036
5400,0.700831887,0
5400,2,1.915355041
5400,1.698581115,1.569570069
5400,1.50005074,1.687105065
5410,1.802509022,1.879404552
5410,2,1.95873214
5410,2,2
5400,1.401889456,2
5410,1.782823028,1.537158893
5400,1.885357233,1.695838173
5403.060793,1.854887042,1.541298035
5400,1.56353944,1.844432263
5406.437738,0.210843433,0.098282713
5401.403011,1.102113122,1.37668074
5400,0.212877662,0
5400,1.959719547,1.712340565
5400,1.685337697,1.741847259
5400,0.236747424,0.25001579
5404.082135,1.905945095,1.75792292
5407.936975,2,1.91764456
5400,0.454293379,0.083967819
5400,1.790209216,2
5403.913054,1.830017962,1.812086411
5406.855795,1.208748288,1.363726026
5405.86419,2,1.46440877
5410,2,1.660741491
5403.941797,0.119251587,0
5410,0.213729403,0
5410,1.720582066,1.56990273
5409.197321,1.611212339,1.75590046
5410,1.772096724,1.797666633
5403.138084,0.314503041,0.567270022
5400,0.270217077,0
5401.333181,0.248708295,0.140195838
5402.565073,1.910184538,1.956970358
5402.587094,1.609978465,1.280488142
5400,0.233502637,0
5400,0.34550331,0.228647563
5409.757822,1.976021074,1.375604171
5400,1.851685502,1.994607901
5407.133044,1.95563377,1.983343673
5400,1.791198092,1.878938222
5403.753328,1.756919612,2
5400,0.323489908,0.091054999
5402.822948,0.642642006,1.541544095
5410,2,1.476940143
5400,1.525341051,1.605519315
5404.024109,1.788959266,1.6461099
5405.087844,0.493994499,0.069218231
5410,0.505860617,0.138651741
5407.736451,1.541363593,1.822763629
5410,2,1.714150012
5404.91895,1.75874814,2
5410,1.891507231,1.652575543
5400,0.141686397,0.144585505
5408.090169,0.162132452,0.139822482
5410,1.810084694,1.626152346
5400.602598,1.955747307,1.790520161
5404.171726,1.93746749,1.410098725
5400,1.797481896,1.569707636
5400,1.682609297,1.594730254
5400.671417,0.331588272,0.043982682
5403.004747,0.280460688,0
5407.327864,0.198244475,0.096376113
5408.789706,1.5495528,1.989654773
5403.366857,0.555345519,0.083347384
5410,1.802731925,1.817096192
5408.565375,1.869113707,1.813226316
5400,2,2
5406.456884,1.244927333,0.04676529
5402.140403,1.788575485,1.757830819
5404.153893,0.338263911,-0.105865495
5400.702015,1.856725923,1.880657648
5409.886536,0.445601174,0
5400,0.621533857,0.073973345
5404.23381,1.762663729,1.700898674
5410.152131,0.095828624,0.087901846
5410,1.809322,1.881901363
5407.80735,0,0.169651922
5400,0.535611083,0
5410,1.619027243,1.575796509
5401.788644,1.722153176,1.985442326
5410,1.658346622,1.857920553
5400,1.848389554,1.822559911
5409.35936,0,0
5400,1.646786208,1.914248508
5405.728228,1.302902003,0.106881689
5407.66113,1.641401245,0.18017414
5401.05624,1.299741623,2
5410,0.295466323,0.293724003
5400,0.074700848,0
