Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Emitter,,,,
5400,114.1827879,1.531104279,16.73037553,1.862815774,0,,,,
5410,1011.121558,0.425374319,18.5909303,0,1,,,,
5400,1029.967956,0.384127881,17.48664773,0,1,,,,
5401.466521,981.6010976,0.44222294,15.18206445,0.195314758,1,,,,
5400,148.5519264,1.360652848,13.62352076,1.706429025,0,,,,
5410,138.6937858,1.893266659,10.35819887,2,0,,,,
5400,1036.602896,0.243944739,22.75545136,0.155379777,1,,,,
5400,178.4988103,1.695746681,10.50655563,1.538660764,0,,,,
5406.382116,124.8518269,2,13.30121141,1.83410325,0,,,,
5400,1010.020246,0,14.50223959,0,1,,,,
5410,133.3315258,1.62214003,7,1.858535177,0,,,,
5400,1095.043783,0.17523459,7.83143928,0,2,,,,
5410,153.8123504,1.661562201,9.468521814,1.641169973,0,,,,
5400.276525,143.9918785,1.836170906,7.209441705,1.4337158,0,,,,
5404.937518,1051.818607,0.012375866,16.50341776,0,1,,,,
5400,142.8524279,1.740956722,17.42230418,1.678442816,0,,,,
5402.973814,996.3794831,0.178835216,20.52482452,0.31014978,1,,,,
5406.743415,415.5906407,1.116612766,44.2485277,0.642714994,-2,,,,
5400,1021.896777,0.254241578,15.38208331,0,1,,,,
5410,1030.862998,0.71171432,13.0209899,0,1,,,,
5400,134.0666253,1.53107956,16.41495637,1.839161568,0,,,,
5407.097467,565.2343943,0.118221745,8.759553019,1.958433222,-2,,,,
5400,156.8710082,1.487113203,7,1.972872955,0,,,,
5410,127.7754746,1.740910965,11.33834975,1.708864256,0,,,,
5404.112502,157.6796632,1.793525443,7,1.881019916,0,,,,
5400,992.9856711,0.378496379,14.66930393,0,1,,,,
5407.509944,103.3377036,1.885529949,19.74223417,2.256888843,0,,,,
5400,117.8396721,1.837898907,15.06274501,1.720465534,0,,,,
5400,1063.087636,0.185996314,10.27167496,0,1,,,,
5400,1056.947698,0.118188868,11.86382837,0.290122249,1,,,,
5400,132.4053775,1.76132084,10.14751793,2,0,,,,
5402.006156,1032.920596,0.393317387,22.05206742,0,1,,,,
5407.385905,982.6133758,0.352843913,11.40037892,0.113565041,1,,,,
5400,127.6675012,1.806950417,9.306798026,1.90139446,0,,,,
5400,168.7579399,1.346984364,9.566689704,1.552404005,0,,,,
5402.925286,519.4124704,0.807555512,26.92918708,1.03896575,-1,,,,
5400,993.3326223,0.106427494,8.264115102,0,1,,,,
5406.01685,124.1933724,1.620250115,10.17996163,2,0,,,,
5404.010678,988.5052497,0.24830623,14.24484419,0,1,,,,
5410,1025.63889,0.098311642,11.73587317,0.300921595,1,,,,
5407.541586,1020.507271,0.075313807,16.65823674,0.099673797,1,,,,
5410,127.7324874,1.752230709,9.29407258,1.346110646,0,,,,
5400,1052.708125,0.245201291,13.89329512,0.114708283,2,,,,
5406.441703,1007.72673,1.936192703,19.73613383,1.263155536,-2,,,,
5401.136954,1037.687609,0.334842729,18.69158207,0.4088566,1,,,,
5407.627196,319.6969691,1.845954573,44.0520026,1.67410636,-1,,,,
5400,1037.337086,0.030548237,17.90337227,0,1,,,,
5410,1005.668992,0.371881983,7,0,1,,,,
5400,1013.45138,0.120635837,17.72258768,0.189765788,1,,,,
5400,125.7209418,1.796693282,14.96238973,1.673950725,0,,,,
5400,999.09331,0.593822647,9.716434307,0,1,,,,
5400,168.2968027,1.63713632,7,1.785358931,0,,,,
5401.826702,1032.550707,0.078401642,14.29495951,0.130476215,2,,,,
5400,1018.688393,0.572967985,7,0.040209442,1,,,,
5400.178376,1032.219736,0.128512979,7,0.227512115,1,,,,
5406.666078,130.9408582,1.691936009,7,1.994599184,0,,,,
5400,1030.771927,0.7112247,17.13685641,0,1,,,,
5400,148.7448644,2,11.25000247,1.47575784,0,,,,
5401.72252,125.6360873,1.601045423,7,1.829737361,0,,,,
5401.897407,571.4527197,1.992531084,18.7167997,1.793583215,-2,,,,
5409.201434,1062.934967,0.347844862,14.604236,0,2,,,,
5409.840454,127.8019459,2,7,1.847946687,0,,,,
5410,1006.833116,0,20.0780997,0,1,,,,
5400.604448,133.7099921,1.388039205,9.038721248,1.987325642,0,,,,
5400,130.0573195,1.585017341,7.786590459,2,0,,,,
5410,108.6044663,1.694077722,8.100160195,1.703476988,0,,,,
5400,1007.688611,0.14482512,13.55355931,0,1,,,,
5400,107.799148,1.8013192,17.83550197,1.647219269,0,,,,
5400,136.7190562,1.904392189,19.38358858,1.422392918,0,,,,
5401.052053,134.2625404,1.763437343,9.016003552,1.953735635,0,,,,
5406.363506,1068.16012,0.143332356,21.87296531,0.017916753,2,,,,
5409.973902,459.7720723,1.80926495,43.92253085,0.366252279,-1,,,,
5403.597225,122.1802912,1.821479271,12.53095019,2,0,,,,
5403.176003,998.6841039,0.257079407,14.47371916,-0.117633557,1,,,,
5400,1052.313425,0.294454723,9.893256612,0,2,,,,
5403.83382,1005.580868,0.316718537,11.60013484,0,1,,,,
5410,158.6567778,1.649611676,10.35834051,1.772124519,0,,,,
5400,1000.296439,0.115516925,17.37783283,0,1,,,,
5407.377704,1023.889104,0.507347683,17.40134779,0.222649352,1,,,,
5409.027287,1030.530948,0.057083388,22.2720203,0,1,,,,
5401.239915,1030.660335,0.474004551,14.21455518,0,1,,,,
5401.02736,164.1748043,1.724523158,16.12092584,1.963145308,0,,,,
5404.345932,805.9186506,0.807452672,14.83487874,1.752699481,-2,,,,
5400,1010.933735,0.43636849,18.8300007,0,1,,,,
5400,156.1412112,2,15.68085172,1.685705903,0,,,,
5406.737444,143.7420307,1.899232326,15.20136463,1.829313499,0,,,,
5400,115.5117956,1.520819083,7,1.915924278,0,,,,
5410,1028.731089,0.260879542,17.53175015,0,2,,,,
5406.177597,1058.054598,0.470916761,14.10323868,0.052338237,2,,,,
5400,1038.394796,0.488801043,11.67493254,0,2,,,,
5400,1044.671963,0,13.76590127,0.192942877,1,,,,
5410,128.6798054,1.776332731,17.11291628,1.636408934,0,,,,
5401.715662,123.1280677,1.644181828,10.23721987,1.73889299,0,,,,
5400,106.7534683,1.619025765,13.84873267,1.48967033,0,,,,
5400,129.4177467,1.766934456,11.26894412,1.30783785,0,,,,
5400,1044.465608,0.361990653,21.27252523,0,2,,,,
5410,131.6357298,1.682476971,7.069672059,1.800349523,0,,,,
5406.054702,107.9175798,1.572441134,9.782470212,1.584907221,0,,,,
5409.231109,1056.976769,0.007812152,14.450396,0.396665136,1,,,,
5401.770284,1040.253931,0.424617915,10.08922471,0.07215953,1,,,,
5405.925396,1013.636009,0.469838821,17.55507071,0,1,,,,
5402.262204,1054.878302,0.531853556,11.19065357,0.074636638,2,,,,
5408.184174,159.9467845,1.640316379,11.49063013,1.823271972,0,,,,
5400,1060.224156,0.403865856,30.88962763,0,2,,,,
5410,1009.882515,0.52523407,19.10505183,0.253426647,1,,,,
5400,1024.954044,0.185420671,8.604414634,0.103558712,1,,,,
5405.615217,1004.356572,0.229466564,13.65886346,0,1,,,,
5400.526293,162.2453659,2,7.734130527,1.96238645,0,,,,
5400.658329,1023.88958,0.387722979,18.92107292,0.003073007,2,,,,
5400,158.3057465,1.954591274,19.12563129,2,0,,,,
5400,132.9630146,1.955019176,13.36294403,1.322501805,0,,,,
5400.354687,1003.462656,0.285933442,14.70185657,0.199750663,2,,,,
5400,109.0839265,1.76073569,17.84922958,2,0,,,,
5400,1060.612593,0,18.71212506,0,1,,,,
5404.468598,1047.441273,0.508451405,17.88881112,0,2,,,,
5404.321061,991.2132614,0.00774881,16.91740119,0.28442415,1,,,,
5400,100,1.789355005,11.21079636,1.762500599,0,,,,
5405.380236,153.245445,2,21.75627217,2,0,,,,
5410,160.3784918,1.725513431,12.23913539,1.461755493,0,,,,
5400,1054.092508,0.393700344,14.61240039,0.031193225,1,,,,
5410,1026.529822,0.357059833,14.63800681,0.131303609,1,,,,
5405.692676,128.6234282,1.511261278,7,1.828142228,0,,,,
5410,1053.120412,0.469061085,21.48084141,0,2,,,,
5410,988.8387214,0.350149905,7,0,1,,,,
5403.979439,987.4770687,0.206620585,12.96658738,0,1,,,,
5401.058856,1019.242069,0.791143181,32.25497272,1.480530234,-1,,,,
5400,1045.613558,0.259747926,19.21476119,0,1,,,,
5400,1004.367901,0,21.06538897,0,1,,,,
5408.307641,128.1670837,1.562761517,7,1.827967155,0,,,,
5400,1040.505377,0.069402214,17.05888188,0.084694616,2,,,,
5400,1048.987024,0.280490452,17.95120152,0.100088855,2,,,,
5400,169.2057552,1.895505128,10.58122545,1.561812404,0,,,,
5410,1002.042425,0.63066624,12.00078745,0.058212981,1,,,,
5400,100,1.697504101,7,1.844944424,0,,,,
5410,1010.498375,0.646436169,7.684494063,0,1,,,,
5400,146.6411824,1.527800842,10.67983058,1.830575496,0,,,,
5401.274411,1047.0773,0,20.53398587,0,2,,,,
5410,139.7831932,1.872276546,20.07678199,1.74400028,0,,,,
5400,1050.230116,0.097934685,12.94435622,0,2,,,,
5405.507704,132.7978437,2,13.82440192,1.709435879,0,,,,
5400,1045.928726,0.228819107,15.56549262,0.122755284,2,,,,
5405.613307,160.3129347,1.682069242,19.69152264,1.75192488,0,,,,
5400.571209,1034.734709,0.404534766,17.51039823,-0.020697751,1,,,,
5400,1006.28334,0.265440067,21.34070834,0,1,,,,
5404.087418,1018.779758,0.208017622,16.309212,0,1,,,,
5410,1043.217804,0.130588167,13.57141264,0.084662411,1,,,,
5407.77942,1072.258167,0.531774292,16.51074658,0,2,,,,
5400,163.364652,2,7,1.949775162,0,,,,
5402.582313,1020.358712,0.079550386,14.84680332,0,1,,,,
5410,122.9777043,1.387901236,10.50427499,2,0,,,,
5404.277907,997.3379891,0.182533457,16.17460848,0,1,,,,
5400.818444,545.5567662,1.202648488,14.7045041,1.412600624,-1,,,,
5400,1034.550901,0.319861045,17.12320931,0,1,,,,
5410,133.6167103,1.728361,15.66761682,1.386230542,0,,,,
5403.046493,1074.517795,0.229553834,18.56066058,0.373357649,1,,,,
5400.970848,141.8910191,1.426385775,17.68698217,1.98797943,0,,,,
5400.65776,1062.426766,0.011768776,18.79774638,0.052179856,2,,,,
5402.357084,1007.703113,0.147375125,12.24571159,0,1,,,,
5402.801598,1013.95002,0.170978722,11.1181962,0,1,,,,
5400,1050.201384,0.302172479,15.98282878,0,2,,,,
5408.254188,112.6044702,1.829346391,7,1.845158299,0,,,,
5400,1028.074396,0.128508527,8.72125014,0,1,,,,
5408.4221,147.0713173,1.510425159,7,1.685078161,0,,,,
5400,1035.806393,0.04217185,14.46596415,0.193286857,2,,,,
5400,144.1192143,1.659796961,20.74814329,1.540721041,0,,,,
5406.746658,861.9572257,0.595345428,27.39471701,1.841129854,-1,,,,
5408.031402,153.4234272,1.890979549,13.65468458,1.822782432,0,,,,
5401.373002,1017.45073,0.02647885,15.2252384,0.125808131,1,,,,
5410,153.0719337,1.652541354,10.79410814,1.965721131,0,,,,
5410,1044.200143,0.340073853,24.92093538,0,2,,,,
5406.564078,1004.797667,0.504509618,15.52353614,0.015147212,1,,,,
5410,153.4828801,1.959746102,12.18479512,1.729336215,0,,,,
5407.368925,1011.675668,0,11.68359244,0,2,,,,
5410,158.0183152,1.976436328,13.86002067,1.691373882,0,,,,
5400.502771,774.3081294,0.406704973,11.73239807,0.918574645,-1,,,,
5400,126.0210918,2,10.70800343,1.985502586,0,,,,
5410,1015.815744,0.513839316,12.08820461,0,1,,,,
5400,100,1.600229946,7,2,0,,,,
5400,1003.660062,0.412340094,7.977787451,0.106126533,1,,,,
5410,154.40715,2,17.60541075,1.635142946,0,,,,
5402.006628,1017.303858,0.321796113,15.94339078,0,1,,,,
5406.777579,1061.588317,0.440034184,13.00980556,0,2,,,,
5400,1010.131366,0.090479819,10.39094874,0.147473834,1,,,,
5399.502023,153.1820905,1.883569387,12.34956699,1.445842421,0,,,,
5410,1039.79444,0.60805569,7,0,2,,,,
5400,163.0017052,1.888027833,7,1.664389053,0,,,,
5400,110.2940964,1.91234637,11.6658861,1.838982702,0,,,,
5403.996304,382.2854168,0.141375297,39.04167855,0.605090543,-1,,,,
5400,108.7624286,1.743848838,21.32647996,1.50362663,0,,,,
5409.461486,567.1088092,1.847689249,47.4949771,0.773993565,-1,,,,
5409.617066,1009.399329,0.234502186,15.34773082,0,1,,,,
5404.742159,644.1147587,0.582816393,21.60558771,0.686468881,-2,,,,
5410,1008.979425,0.243834789,17.14432311,0,1,,,,
5400,168.6415721,1.294256847,7,1.902529357,0,,,,
5403.316727,141.8888665,1.622319425,13.03142637,2,0,,,,
5410,1011.683147,0.33864519,15.80039968,0,1,,,,
5400,132.3682661,1.74909492,25.35276714,1.708153323,0,,,,
5400,126.8140193,1.849412865,19.78199545,1.426766793,0,,,,
5401.587133,1007.46926,0.335319268,12.48297275,1.640573647,-1,,,,
5400,994.1173462,0.342322856,15.05131707,0,1,,,,
5409.20757,1017.716943,0.592485099,18.06678352,0.03839383,1,,,,
5410,1017.072998,0.549252151,24.10684808,0,1,,,,
5401.237217,1039.36462,0.326654645,7.11210642,0,1,,,,
5400,1041.759916,0.126662163,17.70335877,0,1,,,,
5410,1025.411077,0.158317862,15.87021313,0.080379419,1,,,,
5400,184.1156539,1.63142884,7.644223582,2,0,,,,
5403.889382,1031.230825,0.255072024,19.477949,0,1,,,,
5400,157.4833974,1.494664279,7,1.756879085,0,,,,
5400,1013.53545,0.656072515,16.19846767,0.294576182,1,,,,
5400.159061,1057.532022,0.306113196,22.62523436,-0.038959739,2,,,,
5400.434049,1015.447087,0.527868175,17.45356091,0.058728774,2,,,,
5408.021671,1018.582994,0.192448369,23.43666021,0,1,,,,
5400.096367,142.5671762,1.629986387,14.02525383,1.513302374,0,,,,
5405.875603,135.2276594,1.446214941,17.52014156,1.522333692,0,,,,
5410,1034.445173,0.504361536,11.2956913,0,1,,,,
5400,150.004767,2,15.8016022,1.862096255,0,,,,
5400,140.0800252,1.885828304,13.03291614,1.606692423,0,,,,
5402.955017,1019.475912,0.544852461,20.34859789,0,1,,,,
5400,1032.445954,0.065202666,18.75271201,0,1,,,,
5409.044683,1048.243828,0.317155047,16.96904469,0.084571998,2,,,,
5408.764555,1022.843522,0.399306648,12.40970098,0,1,,,,
5403.2442,148.6488622,1.789936831,17.65255434,2,0,,,,
5406.906764,1062.697766,0.450047387,24.87146569,0,2,,,,
5403.191503,133.9347844,1.898840905,15.0122999,1.547957783,0,,,,
5405.447377,1051.762866,0.123278267,10.61752523,0,2,,,,
5400,999.8594413,0.321742239,7,0,1,,,,
5400,124.1397335,2,7,2,0,,,,
5410,144.0377439,1.565004342,10.40334433,1.48920481,0,,,,
5409.578988,116.7090644,1.734381887,13.98543922,1.879099333,0,,,,
5400,133.678405,1.742518956,8.652949112,1.574431187,0,,,,
5408.967019,143.0709595,1.725100132,7,1.739823422,0,,,,
5402.319119,1021.756526,0.403734257,7.691665917,0.313899837,2,,,,
5401.543403,138.7252856,1.938713284,7,1.889959362,0,,,,
5406.43633,1024.182558,0.188330064,20.2811994,0,1,,,,
5400.243344,138.4790218,1.946199435,14.96960943,1.867890205,0,,,,
5400,117.7929168,1.79527351,15.48439861,2,0,,,,
5400.923993,452.2935555,1.897808456,43.32502662,0.819241313,-1,,,,
5400,1047.434505,0.350163524,21.84332771,0.143663845,1,,,,
5400,120.9450681,1.9576403,7,1.376031564,0,,,,
5409.554516,1018.382667,0.598270404,12.63044315,0.00700074,1,,,,
5408.641583,151.0435711,1.681836158,7,1.69468522,0,,,,
5400,151.2776311,1.75715852,18.20594731,1.90293463,0,,,,
5400,1031.087797,0.438252319,23.37995892,0.361504194,1,,,,
5404.100688,155.7432304,1.923297675,7,1.849023174,0,,,,
5400,137.252228,1.899389617,13.30460128,1.821461827,0,,,,
5400.442309,139.9250293,1.839735573,13.0724581,1.498667024,0,,,,
5400.83519,1045.608368,0.250622968,21.09766222,0,1,,,,
5408.196388,867.0549381,0.943875737,7.855906097,1.215990165,-1,,,,
5400,1015.255468,0.319851061,16.51179686,0,2,,,,
5400,140.2188623,1.995977519,21.88811931,1.78598751,0,,,,
5401.091279,125.4577837,1.698482649,13.16474776,1.931281581,0,,,,
5410,993.8186707,0.36962496,7,0,1,,,,
5400,147.1494037,1.49352392,12.18487833,1.550188972,0,,,,
5400.544502,119.162166,1.62945299,14.17923328,1.837985422,0,,,,
5400,1011.315865,0.381127201,14.38714262,0.104450506,2,,,,
5400.550805,122.9705624,2,7,1.693307733,0,,,,
5400,176.77509,1.804807216,18.02782762,1.698004189,0,,,,
5400,1055.800096,0.094391857,8.567667293,0.056851774,2,,,,
5403.994022,1066.955025,0.420599373,13.94014337,0.488292549,2,,,,
5410,145.5133615,1.720723225,9.560387302,1.667851579,0,,,,
5402.266385,1029.95912,0.200132114,7,0,1,,,,
5400,138.7826086,1.899152702,17.82700887,1.817722841,0,,,,
5404.435546,140.5422191,1.653679704,8.89999559,1.907171548,0,,,,
5400,1069.37263,0.139168473,22.40694132,0,2,,,,
5407.902874,1021.696602,0.613782377,22.91518508,0,2,,,,
5400,135.3690101,1.984294586,19.42866037,2,0,,,,
5404.431255,1011.191769,0.193023598,11.31481229,0.036728199,1,,,,
5404.951005,285.493126,1.957859845,16.1255151,0.520498695,-1,,,,
5406.523124,1056.645156,0.233760015,16.75435183,0.131440725,2,,,,
5400.636688,1047.640602,0.198289239,18.52860643,0.188794514,1,,,,
5399.413667,1068.733927,0.661023604,20.89751881,0.128064599,2,,,,
5400,1016.651236,0,17.98361492,0.11717448,1,,,,
5400,1006.028039,0.181979525,17.77243404,0.301066946,2,,,,
5400,1051.666606,0.153246359,7.430150463,0.340384949,1,,,,
5402.241971,524.121654,0.327417002,41.12003691,1.744135026,-1,,,,
5400.914005,1040.560554,0.390642631,11.74401885,-0.034117741,1,,,,
5405.49905,988.6021102,0.439232427,14.47292014,0.055279352,1,,,,
5400,135.5495584,1.795906655,16.45160081,1.891824875,0,,,,
5409.561841,1019.776517,0.217620695,17.19260683,0.007499652,1,,,,
5409.657943,342.0565072,1.662435573,19.15144799,1.448037294,-1,,,,
5405.605099,992.7288113,0.262536225,15.20932863,0.026795225,1,,,,
5400.935513,1004.465469,0,18.00803647,0,1,,,,
5400,139.7736683,1.607742395,13.56351928,1.854165752,0,,,,
5400,1053.780912,0.228568484,14.86266514,0.011558359,2,,,,
5399.616492,148.5960129,2.122905365,3.023690493,1.395602843,0,,,,
5404.886774,270.317178,1.3345679,46.77237359,1.38371675,-1,,,,
5400,142.4831721,1.855324258,20.52986897,1.474927959,0,,,,
5400,1044.296786,0.176177749,18.27188342,0,1,,,,
5410.540044,132.3802844,1.691563953,14.14205424,1.4026755,0,,,,
5400.519477,136.7600715,1.83469879,14.83376846,1.700140431,0,,,,
5400.426093,151.3396053,1.478483815,14.12251728,1.862071198,0,,,,
5400.737753,1033.860529,0.618118908,15.45209773,0.299142352,2,,,,
5400,136.1766294,1.712686733,14.84545724,1.883736741,0,,,,
5410.668382,1011.827247,0.217022629,24.77424423,0.778397783,2,,,,
5402.06494,108.9776588,1.856724858,12.21888841,1.940003708,0,,,,
5408.777289,511.3857064,0.122484736,8.216251484,1.33025069,-1,,,,
5400,1062.418259,0.155620565,12.70217985,0.238633021,1,,,,
5407.425461,1055.945771,0.351386354,15.19506327,0.163102031,1,,,,
5400,1052.496436,0.324917589,17.12925538,0,2,,,,
5400,128.1551124,1.931478638,16.14827864,1.56762929,0,,,,
5400,162.0383566,2,15.85386265,1.892212623,0,,,,
5400,962.0505326,0.260079278,8.251965424,0.361673343,1,,,,
5403.736601,117.4428751,1.590055563,12.85419867,1.614607255,0,,,,
5400,1039.593552,0.27758152,15.13346815,0,2,,,,
5410,105.1954684,1.947831014,19.09795492,1.936819958,0,,,,
5409.699589,990.6013655,1.743653063,45.76159116,1.176300005,-1,,,,
5407.65956,512.7198362,0.964511436,20.87922647,0.211873678,-1,,,,
5408.977175,1027.145141,0.068781758,23.35946922,0.163657973,1,,,,
5403.961857,1029.742879,0.30838233,15.25582135,0.223460006,1,,,,
5400,1033.404623,0.259344386,15.76445555,0.149146508,1,,,,
5405.081359,111.3596074,2,18.72714928,1.835408914,0,,,,
5406.64081,310.4513542,1.473834886,46.34375973,1.466005863,-1,,,,
5400,155.3156108,2,22.30247996,1.466445225,0,,,,
5410,113.962523,1.88021935,9.813515814,1.710576003,0,,,,
5400,1015.221396,0.079016249,7,0.044685758,1,,,,
5407.635651,1077.922467,0.458027195,17.41819314,0,2,,,,
5400,1065.584198,0.457800804,9.627338257,0,1,,,,
5400.628016,1051.087277,0.583954927,14.04028127,0.073930414,2,,,,
5400,998.360027,0.491395508,17.45905886,0.041476797,1,,,,
5400,134.0391165,1.843281237,12.87575147,1.309008463,0,,,,
5400,143.4862201,2,15.48894699,1.722074971,0,,,,
5400,1019.157168,0.521854872,8.409616493,0.097533085,1,,,,
5400,146.8596593,1.83124715,10.90514637,1.846120552,0,,,,
5400,1030.149456,0.174866808,7,0.036756661,1,,,,
5410,149.1354156,1.923274214,14.73810575,1.918055319,0,,,,
5400,986.0515602,0.51555375,19.84653555,0.095339312,1,,,,
5408.407104,1016.925299,0,24.80699664,0.088234333,2,,,,
5403.290747,139.7005916,2,12.81127937,1.606087186,0,,,,
5410,996.8986529,0.097781918,10.54343399,0,1,,,,
5400,122.6653953,2,14.59176856,1.835867547,0,,,,
5400,135.1773011,1.48316089,8.731492879,1.987859958,0,,,,
5410,1036.366812,0.318901975,12.10531058,0.211172477,1,,,,
5405.453498,616.9145607,1.537456743,50.88896301,1.651666774,-1,,,,
5400,153.5042486,1.806327616,7,1.860287564,0,,,,
5400,1001.481909,0.181246537,14.45090781,0,1,,,,
5407.42855,176.8298147,1.095060886,8.942621555,0.838958424,-1,,,,
5400,144.7764865,1.938573543,14.13924975,2,0,,,,
5404.882532,1022.160762,0.386397963,18.97287071,0,2,,,,
5406.059656,145.7372769,1.875488828,14.79045932,1.798937956,0,,,,
5400,1065.196392,0.186068951,15.28175252,0,2,,,,
5410,129.9081479,1.884067673,13.94236765,1.720987351,0,,,,
5410,153.7474648,1.696232814,10.66157448,1.601888776,0,,,,
5400,1046.2946,0.409330538,10.80689233,0.014318579,2,,,,
5405.805868,161.5100004,1.701757075,18.74497826,1.654013293,0,,,,
5400,1066.837439,0.065321394,18.6180504,0.28459887,2,,,,
5401.030601,136.6615733,2,20.17534791,1.814569941,0,,,,
5404.997799,154.4931256,2,8.53689494,2,0,,,,
5410,136.8680287,1.686286886,7.451531344,1.764340829,0,,,,
5400,105.9985567,1.283296129,12.04908571,1.826371961,0,,,,
5400,122.9414336,1.78562403,10.90204237,1.89306337,0,,,,
5400,151.1016985,1.625118395,7,1.999382496,0,,,,
5400,1009.271999,0.109598886,8.577288284,0.26742817,1,,,,
5410,151.027354,2,7,1.55546725,0,,,,
5405.423169,186.0756862,1.807729029,9.924085432,1.717157591,0,,,,
5400,1013.853609,0.378239686,13.2043006,0,1,,,,
5400,140.2451086,2,9.861631376,2,0,,,,
5409.096575,150.3776135,1.869557887,7.308621368,1.853736866,0,,,,
5400,1042.081084,0.711573161,11.13773807,0.057210505,2,,,,
5400,120.2157723,2,18.95614064,1.776598919,0,,,,
5406.925303,179.377177,2,13.6360117,1.802921833,0,,,,
5400,1035.391793,0.210969816,14.76175946,0.321896426,2,,,,
5405.588365,836.5406692,1.508545156,46.90108685,1.027829314,-1,,,,
5402.969822,1059.25225,0.281739729,22.0107516,0,2,,,,
