Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5398.196816,1017.87123,0.06515065,0.446898133
5407.76936,1029.102098,1.024951812,1.164436211
5410,139.1894852,1.786964321,1.924641441
5400,1026.534506,0.456039306,0.715925858
5400,149.2694804,1.816371792,1.475762317
5407.991024,155.8256757,1.374284564,1.730225303
5401.323251,1062.753783,0.200177327,0.304694617
5404.90828,1061.669424,0.101478962,0
5405.374933,1074.265192,0.158036339,1.547920124
5410,1019.542387,0.180055486,0.621546365
5410,1036.108758,0.174646787,0.735002181
5403.457639,139.2254129,1.935353428,1.786960753
5400,103.1289714,1.783746874,1.869640364
5406.103559,1013.785936,0.502423843,0.583814359
5402.533011,157.3202507,1.970632814,1.848494124
5400,1074.339892,0,0.325783137
5400.565255,823.2579073,0.528661585,1.140495771
5400,991.8137159,0.216833841,0.367481227
5409.210608,169.9175478,2,1.443711207
5407.038147,589.2022798,1.541491253,0.49675947
5400.602662,155.5018939,1.83828939,1.743953046
5400.534802,182.9293728,1.678039382,1.978080199
5400,1030.333198,0.500457808,0.514832782
5401.591723,107.6807337,1.52618368,1.968743751
5400.048592,1021.691144,0,0.395771183
5400.598995,1017.56377,0,0.260841333
5400,159.263306,1.744654334,1.339172335
5407.209742,223.7067936,0.142278226,1.134673757
5400,120.1849116,1.826567951,2
5400,992.1906385,0.556068798,0.859542612
5410,106.8693346,1.574532437,1.655852079
5405.479568,143.3840431,1.772720761,1.61942012
5401.166898,631.089406,1.744130032,1.747562121
5410,130.80678,2,1.571420494
5402.20861,352.1771622,0.079746096,0.019271182
5400,1070.589129,0.095548915,0
5406.92067,723.8209098,1.246084379,0.815539972
5401.951347,241.3543724,1.359433611,1.88161695
5400,142.9266143,1.41778117,1.968384177
5410,1028.159142,0.094896976,0
5400,113.3663772,1.76443372,1.90138877
5400,126.250226,2,1.926900245
5410,100.4486097,1.707009977,1.963416446
5400,1083.871795,0.192218386,0.661332028
5405.68147,730.5172288,1.463071499,1.924908878
5410,160.8264225,1.62360174,1.807941937
5400,1044.944345,0.510628535,0.438664544
5410,1017.781875,0.246085138,0.737135576
5400,1045.549232,0.41875853,0.457757468
5400.632698,996.2772855,0.580121466,0.284473023
5400,1068.41983,0.056909452,0.214689922
5403.056694,183.2096326,2,1.903978943
5400,146.9815245,1.769216089,1.709905001
5410,115.3311921,1.599684207,1.580376087
5401.24161,143.91808,1.768399526,1.524908784
5400,1013.604762,0.547539894,0.826074365
5410,1070.826915,0,0
5400.06257,1055.547581,-0.094519055,0.167623827
5403.601506,805.1874341,1.51845802,0.069154766
5400,150.0325841,1.866804015,1.684666796
5406.803424,987.9264334,0.453041557,0.334004964
5403.47474,987.0670932,0.223077324,0.866296999
5400,175.7403608,1.877724481,2
5410,164.2246156,1.970277081,1.708581963
5400,1023.997551,0.193384354,0
5404.290624,140.6716044,1.927292565,1.669193246
5410,1004.109705,0.373883776,0.271171908
5407.676038,120.3886935,1.142835133,0.256659983
5407.493207,1003.819098,0.600302408,0.685534063
5400,146.7332836,1.795504816,1.906978621
5402.03677,148.221127,1.971149135,1.846167864
5408.835992,153.5586385,1.7459768,1.672527014
5400,145.6628353,2,1.926064468
5408.404127,145.6020005,1.896396537,1.662319178
5400,1015.015463,0.580843269,0.540025198
5400,1035.672357,0.304761093,0.086697097
5408.068874,1018.822863,0.436535803,0.869814949
5400,1043.099258,0.283115979,0.741083673
5403.675044,702.2004557,1.441707927,1.416384866
5400,158.3786265,1.62904722,2
5410,152.0345422,1.70591786,1.930447952
5400,987.9745896,0.463586339,0.160581093
5400.332011,1015.888296,0.316610301,0.345548921
5410,137.7585766,1.542269792,1.99569671
5409.762042,1100,0,0
5400,1012.485947,0.34582044,0.759536165
5400,112.9934727,1.841497429,1.654235275
5405.244571,172.8125183,1.979013073,1.621745171
5410,1015.641041,0.459465599,0.46679841
5400,1048.723778,0.203898922,0
5410,165.4775809,1.713765051,1.321055038
5409.089354,195.3667784,1.547845307,1.77384164
5400,1085.553824,0,0.194895328
5402.146205,179.5543588,2,2
5407.338955,1056.740834,0.000531239,0.17350215
5401.478966,1020.318386,0.154979022,0.518049241
5406.372799,1004.420503,0.170557379,0.564400042
5400,1046.497139,0,0.158917004
5409.752567,1011.338252,0.359226229,0.740048612
5407.831594,1000.381055,0.401975705,0.432863448
5404.013624,145.9095471,1.756382437,2
5410,135.7564605,1.593948027,1.791763783
5400,131.0670457,1.694066134,1.57387462
5400,124.5402285,1.74203011,1.898033395
5408.645623,152.2329997,1.841512597,1.646888021
5400,1044.672334,0.172393687,0.155589822
5402.479047,108.5350667,1.776140128,1.615489266
5409.786298,896.4224585,0.827257116,1.648715399
5410,1007.75623,0.572339659,0.455573721
5410,1033.578134,0.133202654,0.375702352
5410,1063.550535,0,0
5400,162.1859523,1.709533319,1.74847537
5400.326839,1036.40929,0.384628179,0
5406.230529,938.5311658,1.661984426,1.85942157
5400.152517,575.47694,0.632616013,0.826808984
5401.858404,123.1909273,1.70633407,2
5411.10924,130.4971578,1.728650093,1.980823428
5400,135.6714031,1.910146879,1.677796792
5410,1058.99016,0,0.146018784
5408.650148,954.7093295,1.350144213,0.932537542
5405.228615,171.4497521,1.839782901,1.805384716
5400,1062.707742,0,0.077281799
5400,101.2987749,1.593802353,1.919673377
5400,1012.73533,0.451413062,0.565391761
5408.267677,383.1640339,0.5885605,0.049296574
5409.989332,128.6642957,1.898174196,1.894791785
5404.876054,833.1502507,0.206683992,0.638079051
5406.200331,826.8244921,1.967761288,0.857023835
5400,163.2813299,1.395489975,1.763883394
5400,998.4698655,0.216291613,0.681181771
5400,1093.090014,0,0
5410,1016.224016,0,0.555946589
5400,1034.832172,0.12377982,0.465415786
5400,1025.370783,0.486751493,0.644199768
5400,1008.74259,0.347151856,0.416472078
5400,141.9975234,1.950241689,1.482682639
5402.695076,1005.511312,0.369935189,0.67570128
5400,127.4801817,1.491988332,1.763701061
5403.965546,1080.999809,0.795979453,1.683126515
5407.495939,1023.689129,0.532600291,0.1830858
5400,164.7874823,1.850881853,2
5400,987.8258912,0.085022946,0.939147557
5410,1018.445069,0.789595634,0.615368317
5407.41405,463.9841133,0.135011798,1.175329104
5400,1007.154038,0.208304127,0.469470117
5403.939692,396.69727,1.559046304,1.221765667
5400,141.3741314,2,1.968590966
5402.526257,910.8394234,0.45084908,1.516829137
5400,997.1345018,0.428615658,0.296698684
5400,1038.974804,0.270970904,0.258873972
5400,1019.691539,0.35500758,0.682723482
5400,140.6228134,1.813680313,2
5400,161.7908457,1.790010691,1.756506091
5405.482087,152.8385561,1.88333918,1.494911688
5400,141.7737362,1.937393027,1.748823814
5400,106.572154,1.883912579,1.275373054
5410,1047.544675,0,0
5400.551881,962.6243708,0.607014189,0.771524911
5400.446753,1043.533428,0.680768345,0.577805629
5400,1004.297484,0.264235942,0.481526789
5409.359522,117.6799597,2,1.757125266
5400,1028.51036,0.180238575,0.645224426
5403.768707,793.2435016,1.959352971,1.991693547
5410,163.5039635,1.89146274,1.97302171
5410,132.3780083,1.709621852,1.64766254
5400,136.0018422,1.730303638,1.981567854
5403.950902,1042.475608,0,0
5407.229436,1025.857089,0.286009729,0.408421459
5402.805304,563.3655739,0.043035435,0.350081005
5407.633864,162.2881914,1.701334445,1.636265073
5406.228469,170.3264086,2,1.587602809
5400,996.1862556,0.977462565,0.528885225
5400,1067.109395,0.023667804,0.015411272
5410,1001.403791,0.325640989,0.715478108
5406.197064,440.4099429,0.378822648,1.419346648
5410,131.430749,1.967847351,1.921127341
5410,1032.037437,0,0
5400.378994,712.3354496,1.611329007,1.89865474
5400,169.733421,1.591376101,1.504824813
5400,170.5131854,1.698441696,1.423044237
5400,1021.647415,0,0.519993918
5401.138648,1065.147822,0,0.21788241
5400,1008.332751,0.499995785,0.453409484
5409.967728,1002.736637,-0.010504122,0.96271691
5404.876287,1082.213611,0,0
5405.367382,1013.836735,0.246304343,0.548375156
5409.819417,138.1842634,1.891430946,1.854475
5400,1053.30559,0,0
5400,1076.844376,0.306423875,0.164339585
5400,1053.360183,0.248928533,0.767728635
5400,147.8391459,1.863986345,1.575455526
5403.288522,1028.407961,0,0.357485576
5404.681701,1021.083073,0,0.116545422
5408.105876,141.4008629,1.477629803,1.869775625
5400,1014.15499,0.338893917,0.384165158
5400,134.3707624,1.804004725,1.843835241
5400.485408,122.557842,1.916814507,1.946480708
5400,1014.265183,0.377163128,0.279390447
5403.027788,126.1669595,1.520402303,1.868511825
5400,119.4075682,2,1.600908027
5400,113.0194238,1.986193279,1.944487739
5406.603643,133.9333181,1.58167475,2
5410,1007.909307,0.092026982,0.334536803
5410,119.7818509,1.827146374,1.539103828
5400,128.7303306,1.767486829,1.983233318
5406.04944,1033.189897,0,0.35733934
5407.72055,1026.770051,0.330881481,0.477858014
5400,144.7359514,1.995954289,1.802880089
5410,1069.211557,0.021100266,0
5407.224938,309.3098765,0.002524863,0.463078734
5400,140.9381385,1.946233409,1.705786664
5401.722758,147.0388697,1.988397617,1.727412645
5400,130.5445763,1.91234932,1.85484778
5400,128.4486558,1.604546813,1.704795115
5410,142.8881297,1.619545633,2
5403.143837,979.7358349,1.484112885,1.042553187
5400,163.5865532,1.950278195,1.447033528
5402.639983,1022.004148,1.790359526,1.421710293
5401.816586,178.1421922,1.858670833,2
5400,132.4782875,2,1.929327685
5410,1051.948861,0.264484537,0.427303775
5400,1013.998537,0.617647536,0.445042952
5400,1037.099004,0,0.619471315
5400,1007.715917,0.722747122,0.264883374
5409.342907,159.9761578,1.85590518,2
5400,1034.055466,0.198668057,0.345113247
5405.361552,134.6202683,1.788700582,1.699341759
5410,137.5231092,2,1.702474481
5408.666913,999.6402524,0.39582945,0.4737599
5407.969541,112.4081807,1.91699082,1.595842512
5405.455184,1028.353033,0.376282115,0.312234506
5400,1022.524628,0,0.457403434
5410,1011.07589,0.449993025,0.457540459
5403.138279,1065.761432,0,0
5400,146.2823019,2,2
5406.048375,151.409277,1.650604443,1.860351964
5403.732704,308.1925113,0.949344178,0.088705659
5405.873152,1004.611637,0.067289617,0.459314572
5402.094498,378.7431548,1.957389495,0.341654622
5410,1013.54393,0.22164561,0.377610662
5405.521479,136.0344867,1.713646995,1.490478361
5400,140.7273087,1.637101038,1.746837328
5405.356168,174.4264739,1.846362835,1.680409368
5406.98694,957.6483152,0.047134144,0.017582741
5402.733817,137.7112875,1.631454822,1.684107059
5410,1029.740186,0.400983438,0.304275731
5404.541134,1055.634611,0.044288692,0
5400,1048.610417,0,0.7985735
5410,161.974379,1.972177612,1.877358256
5400,125.5861191,1.741386192,1.761012012
5407.462013,869.1258898,1.146046766,1.330860166
5400.938979,401.735368,1.03985273,0.841516185
5405.589672,995.6177694,0.338016229,0.81463309
5400,134.3244371,1.636160546,1.807346134
5400,994.4658389,0.409784681,0.759352323
5408.840841,1021.58398,0.42804019,0.375632923
5410,1036.660886,0.312968642,0.266573661
5400,125.088552,1.747151628,1.781718523
5409.733766,160.7406694,1.56253633,1.609162721
5407.653683,979.9873251,0.319360876,0.812974681
5402.951854,341.5368847,1.693445732,1.220800563
5403.363511,149.9017065,1.620149486,1.848158766
5400,1061.180931,0.187401057,0.764579127
5400.713257,348.5918898,1.908991909,0.605919866
5400,1030.882801,0.419174221,0.36459347
5408.817343,1085.083481,0.832375648,1.367359197
5410,131.6180088,1.704636733,1.821943623
5400,990.477047,0.657822225,0.194884202
5400,143.7439689,1.636591697,1.773841204
5400,152.3563877,1.79343591,1.84201899
5402.379964,1029.632014,0,0
5407.69868,799.8831434,0.612262157,1.806399419
5400,1049.569363,0.104172698,0.203292063
5400,130.5342043,1.76890952,1.435083571
5400,142.7260089,1.67567339,1.929535428
5407.31673,1005.525907,0.432611715,0.395955595
5400,1026.410778,0,0.910651484
5400,187.6090139,1.771257607,1.847485618
5404.394037,1029.21413,0.478885417,0.53978535
5401.359325,124.463423,1.873920141,1.695308478
5400,160.9864023,1.832737074,1.96174188
5400,1030.042498,0.183969138,0.477289231
5400,122.4355004,2,1.619607408
5400,1022.00036,0.360500299,0.726367359
5408.643919,235.3856404,1.714651588,1.385075335
5405.086472,972.9464038,0.997396423,0.540931491
5403.378322,428.3134407,0.923196958,1.267992731
5400.622358,598.0611979,1.853457677,1.551358985
5407.598567,1027.064287,0.734351537,0.605718749
5409.998322,1018.358655,0.009339015,0.579045407
5404.227986,210.8323791,0.717020014,0.149003073
5403.45287,469.2905766,0.823128741,1.067991854
5409.874364,1080.366229,0.380000861,0
5404.845745,138.9492392,1.548826548,2
5410,132.7900953,1.862716038,2
5400,148.9195829,1.923247545,2
5400.508276,109.871849,1.828226984,2
5406.397518,388.4037647,0.904712981,0.968011364
5401.656341,131.0385585,2,1.817970904
5400,1054.888167,0.215077489,0
5400,1031.108814,0.251841435,0.340286349
5410,987.9075127,0.203178163,0.396092572
5400,153.0468179,1.926876094,1.872695115
5406.499194,1023.667641,0.117255708,-0.036614251
5401.45254,1029.416508,0,0
5400,140.6625371,2,1.702794216
5400,121.5548682,1.691027373,1.461090032
5402.570449,1025.677734,-0.037134279,0.178017082
5405.707527,1065.341611,0.132184711,0
5400,1022.742317,0.48420719,0.745303862
5403.892987,1017.986552,0.152698383,0.363477236
5401.480073,1064.396146,0.123988079,0.748500284
5403.757295,724.976889,0.82173933,1.477747172
5400,146.0844868,2,1.766559472
5402.31476,1023.497147,0.469554194,0.672332661
5402.905672,643.8737731,1.332803027,1.555514171
5400.411745,125.6714055,1.782517214,1.808752506
5404.445778,165.5474321,1.71435813,2
5410,986.7959118,0.276363108,0.522024886
5408.032413,140.8518513,1.932619289,1.99744684
5407.347366,145.5954432,1.821180315,0.437611353
5410,1001.370216,0.51930679,0
5402.692796,1023.028393,0.525584363,0.23023747
5400,1015.41291,0.306129434,0.602091206
5400,158.8431698,1.996731894,1.819126251
5400,1044.932926,0.274269212,0.496198891
5410,146.0349711,1.969130414,1.869278427
5403.128266,1040.494133,0.683205173,0.58878975
5400,1012.151619,0.070984616,0.119401736
5407.888824,1050.323673,0.352605303,0.572862483
5408.230478,166.7109036,0.673501661,1.870802321
5400,998.4136869,0,0.892916211
5400,1058.656337,0.20757967,0.498201369
5400,109.3172012,1.754530035,1.845684547
5406.142309,117.2959787,1.761382641,1.792094443
5400,1072.537042,0.232810865,0.269859407
5405.170622,1036.753795,0.456290218,0.324940498
5405.315168,123.8623439,1.838090484,2.012934063
5400,119.1362453,1.733907896,2
5407.76432,1074.592516,0.200921156,0.173279189
5410,1025.756596,0.683768056,0.112848719
5400,1059.031846,0.009473678,0
5400,131.7182948,1.704928516,2
5410,156.2638687,1.581665328,2
5400,995.9819393,0.396282103,0.597640968
5404.850031,1040.474856,0.932929665,0.8626211
5408.662964,870.2125332,0.821845975,1.475997192
5405.942357,974.9302788,0.068606077,0.385344665
5404.278644,1027.546424,0.245960815,0.36641599
5400,1056.383239,0,0
5400,116.7648345,1.539898265,2
5409.883874,106.3934867,1.525602474,1.87997497
5400,100,1.716020805,1.560360578
5399.049932,1026.416614,-0.009878983,0.341182833
5400,146.5396949,1.712959269,1.50948399
5400,141.0587562,1.367422349,2
5409.003496,1030.487239,0.404012862,0.224194914
5401.822699,1015.179784,0.102974853,0.503514162
5410,165.8712394,1.598090923,1.55432817
5404.056361,881.6053539,0.226801881,1.168212683
5403.139068,1069.826303,1.900590957,1.026400194
5410,1020.127579,0.369510069,0.800885374
5400.786394,998.2765836,0.417918426,0.83839412
5410,1021.780925,0.152352608,0.908881211
5400,144.2322033,1.727334225,1.86739537
5400.55941,1062.387736,0.023838801,0
5401.22271,569.1762836,1.94669608,1.861810162
5409.85854,1025.967275,0.302441522,0.646460863
5404.744619,1038.514908,0.402580345,0.587055338
5400,146.6455285,1.863693794,1.657844175
5400,100,2,1.781677079
5400,1058.673431,0,0.212701326
5410,137.8331551,1.833652528,1.8700873
5403.178165,559.0260721,0.629072667,1.668377264
5404.947785,768.9741612,1.018125426,0.278245503
5410,115.5900544,1.736566891,1.393812152
5400,125.5546049,1.741645394,1.424038728
5408.195809,151.2650269,1.637927585,1.867618783
5400,132.8421031,1.764360043,2
5410,149.6385642,1.921900272,1.645078525
5410,141.0889378,1.605032149,1.781695007
5400,154.5750467,1.59588288,1.726852382
5407.855332,759.7788978,0.160239419,1.692247002
5405.920397,171.216729,1.620748509,1.543476274
5409.622475,253.479649,1.295259091,0.835529385
5410,112.8029543,1.902599009,1.644925381
5410,158.1060938,1.997894694,1.834666468
5403.759239,230.1395537,1.352035346,1.691962743
5410,1035.790537,0.137670326,0
5405.240516,147.7251825,1.660745693,1.629816525
5410,124.9129459,1.612127187,1.834798227
5401.183375,218.9097837,1.054994918,1.961638803
5404.417588,200.8037418,1.703030244,1.60978528
5398.582765,122.9597497,1.732981106,2.123015087
5400,105.7417392,1.771129965,1.844017611
5400,137.711225,1.850125741,1.740341766
5410,1087.162062,0,0.139877685
5408.152306,148.7460344,1.805141339,1.653210743
5400,136.9691438,1.504406286,2
5400,142.9562868,1.86080271,1.633985111
5400,100,1.454488382,1.903031722
5410,109.8619776,1.913979176,1.918936463
5406.361778,1083.5545,1.67796689,1.808062481
5403.949174,652.2402524,0.0969125,1.69175684
5410,155.7553476,1.666672888,2
5400,1037.519584,0,0
5401.505049,859.2145757,1.986189372,1.717418437
5403.348222,1018.178889,0.156010713,0.577010206
5406.766478,1036.573819,0.134592217,0.324170809
5400,148.4280873,1.643279488,1.922607494
5400.936452,1049.254189,0.513644175,0.53773492
5406.749873,159.9861766,1.890769275,1.424970632
5400,1010.811553,0,0.297909851
5403.87187,986.8649237,0.53537803,0.130667608
5400,1006.700903,0.317175495,0.583414055
5405.032506,553.7002594,1.123533888,0.493524044
5403.672011,931.8983941,1.541071726,1.15122381
5401.177348,161.6184693,1.861917693,1.856458301
5409.94121,141.5047839,1.994979072,1.898091565
5399.370081,150.8378097,1.76980859,2.048471793
5400,119.8878802,2,1.760805736
5407.682391,1020.391006,0.503249214,0.470713549
5403.516204,1087.005498,1.219363172,0.519103674
5400,119.7546072,1.687277131,1.92464575
5409.524225,151.1135562,1.090325661,1.401290386
5402.392656,155.911483,1.873137466,1.613492122
5400,162.6311338,1.656669601,1.55345529
5408.851672,1016.640586,0.119113102,0.789612463
5403.045221,1000.911127,0.233748266,0.654151347
5400,1042.973867,0.67817893,0.392814103
5400,131.9791152,1.671926926,1.824659894
5400.5856,1026.684115,0,0.345205271
5405.047308,145.4921964,1.452155941,1.741612791
5408.858177,977.5353662,1.514217069,0.331062062
5400,1080.668921,0,0.124126826
5400,137.0011218,1.964008336,1.975411571
