Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Ground_Truth
5400,100,1.566358022,17.61592799,1.675389009,Emitter_1
5400,1067.7201,0.07158346,41.85757816,0,Emitter_3
5404.800503,816.1891013,0.188861313,50.06782269,1.151074913,Noise
5400,146.3936515,1.849444307,20.35037261,1.851482744,Emitter_1
5400,1063.334792,0.260231126,50.96302041,0,Emitter_3
5403.243358,141.3326872,1.654194118,12.4015268,1.700745294,Emitter_1
5410,1031.598023,0.144891202,23.71329338,0.06319551,Emitter_2
5397.994315,116.6799174,1.105739634,5.882723229,1.726510062,Emitter_1
5400,1027.705354,0.152676832,37.25458402,0.095027434,Emitter_2
5404.872533,1050.633677,0,38.29259688,0.088956648,Emitter_3
5400,132.7533627,1.637093922,13.15844539,1.633607032,Emitter_1
5400,146.1078954,2,7.674984136,1.824887166,Emitter_1
5409.077871,1068.901593,0.034515999,34.969537,0,Emitter_3
5405.605941,1042.052008,0.014997894,49.27999995,0,Emitter_3
5400,1026.887232,0.682544599,28.94003159,0.318455469,Emitter_2
5407.427104,100.4346464,1.808977562,7,1.880947921,Emitter_1
5401.046088,131.9784716,1.740423312,18.29027311,1.841292364,Emitter_1
5400,999.2938892,0.312812817,38.98565142,0.290481876,Emitter_2
5407.279623,603.2819876,0.821458622,33.86731336,0.531079523,Noise
5407.407184,147.9462661,1.835338802,8.74852466,1.808813521,Emitter_1
5405.810635,157.1544275,1.911085219,16.96214578,1.745235284,Emitter_1
5402.32482,1039.508773,0.236478075,20.05315236,0.610085627,Emitter_2
5409.385682,1004.961206,0,20.06935461,0.435452346,Emitter_2
5408.818981,498.161784,0.97665443,43.30768515,0.691644112,Noise
5400,1015.91788,0.462306065,37.42398431,0.190617041,Emitter_2
5410,134.2703061,1.597974162,13.03106475,1.625267014,Emitter_1
5400.367075,650.666321,1.593909835,46.95792945,0.720402085,Noise
5408.36656,127.4447478,1.801103136,7.491859694,2,Emitter_1
5405.58546,559.0617608,0.222036266,23.33899995,0.759874005,Noise
5400,1016.480911,0.332820573,32.29140055,0.465618605,Emitter_2
5400,165.0040978,1.826628414,8.307335756,1.803705574,Emitter_1
5405.124374,254.4476126,0.362937369,32.79894152,1.166333447,Noise
5410,113.4098481,1.695783303,13.05017807,1.778875561,Emitter_1
5410,155.1120789,1.757077547,13.20902795,1.581351306,Emitter_1
5400,108.5848017,1.909621787,10.71538646,1.727035806,Emitter_1
5405.165822,136.5918252,1.591775532,17.93966841,1.676333325,Emitter_1
5408.59799,293.5367235,1.541312261,23.47558193,0.081799673,Noise
5400,983.8231444,0.554965858,33.70071233,0.434462906,Emitter_2
5401.748142,142.4439952,1.804631438,14.7199763,1.691244625,Emitter_1
5400,184.3809992,1.548455701,7,2,Emitter_1
5410,143.698863,1.897679562,14.93719581,2,Emitter_1
5410,144.7774018,1.879412402,9.240956794,1.580440908,Emitter_1
5410,1011.594504,0.39110269,40.25173821,0.807249651,Emitter_2
5400,189.2263322,1.816885487,9.005082833,1.888099183,Emitter_1
5409.846641,1045.788688,0.006315892,45.42719843,0.046047762,Emitter_3
5400,136.9737443,1.781539879,13.67110394,1.676290413,Emitter_1
5400,137.912652,1.645414227,15.3468399,1.757206032,Emitter_1
5405.232605,191.9612503,1.802425021,16.28019964,1.780701552,Emitter_1
5403.146833,1012.17478,0.199463324,38.24821452,0.354045819,Emitter_2
5400,1056.273173,0,47.97467171,0,Emitter_3
5408.495769,123.9474963,1.62813006,8.152168089,1.736814211,Emitter_1
5403.3646,1063.667865,0,39.08935467,0,Emitter_3
5410,1019.58915,0.175522305,30.03127805,0,Emitter_2
5400,1006.986912,0.360471475,27.12569756,0.34903528,Emitter_2
5410,1058.133821,0,43.1415282,0.119034714,Emitter_3
5400,1064.843244,0,47.79717331,0.294509226,Emitter_3
5400,1003.975254,0.13813857,29.25374495,0.565955269,Emitter_2
5409.020423,1075.648402,0.790595299,27.80238075,1.718088872,Noise
5400,1068.96285,0,51,0.325485102,Emitter_3
5410,1059.856709,0,37.26839017,0,Emitter_3
5411.904296,1013.836187,-0.084489673,32.54563178,0.101588879,Emitter_2
5410,126.9707771,1.333261273,12.95566877,1.779094735,Emitter_1
5408.330599,1068.923069,0.380953503,46.59684271,0.092089773,Emitter_3
5400,178.4125197,2,7,2,Emitter_1
5400.288077,1067.147119,0.177205632,48.36756934,0,Emitter_3
5402.954725,1022.593796,0.373761214,24.52772332,0.163332062,Emitter_2
5404.414635,1013.250521,0.064996434,33.22288775,0.418851697,Emitter_2
5410,150.3969834,1.427030637,13.17112509,1.697480336,Emitter_1
5400.677789,393.3640361,0.185242353,17.06429395,0.688117681,Noise
5410,159.6533078,1.670385423,17.11306299,2,Emitter_1
5402.473993,118.9981532,1.836242541,9.772587832,1.635086216,Emitter_1
5400,125.772221,1.848192076,16.71756634,1.683823497,Emitter_1
5408.037954,257.0540686,1.657373015,13.84684277,1.126657002,Noise
5402.431421,184.1689059,1.901095017,17.97168214,1.886038279,Emitter_1
5400,1054.092334,0.021509736,46.91392125,0,Emitter_3
5410,1016.163595,0.119209484,22.313253,0.550342321,Emitter_2
5400,997.8082126,0.03438438,24.73752675,0.469114061,Emitter_2
5401.774763,374.15874,1.62065454,25.5580215,0.881903935,Noise
5400.245503,156.5728136,1.847546715,13.94665464,1.944756564,Emitter_1
5400,1031.749271,0.480583253,37.2594954,0.569611059,Emitter_2
5400,1030.901329,0.158940766,38.31795904,0.48547163,Emitter_2
5409.717954,1029.160534,0.086926581,45.8150478,0.21369005,Emitter_3
5400,173.3558954,1.74795855,8.609455381,1.457644001,Emitter_1
5410,153.9299224,2,22.30771579,1.666445632,Emitter_1
5402.565723,101.2673418,2,14.50751237,1.83778905,Emitter_1
5402.339656,999.7420263,0.414072578,27.96947461,0.391556281,Emitter_2
5405.061333,146.9986383,1.572606111,9.269337048,1.497172792,Emitter_1
5399.093349,120.2130826,1.470032754,19.167038,1.902147003,Emitter_1
5400,120.3853352,1.926480008,16.86749329,1.953157417,Emitter_1
5407.170577,161.1286032,1.487780848,41.39172079,1.598445112,Noise
5400.958362,572.2844785,0.535327067,7.350180717,0.364254284,Noise
5400,1032.466841,0,38.93058015,0.079228745,Emitter_3
5400.384423,1003.845661,0,31.37228803,0.758566234,Emitter_2
5400,177.5861027,1.716248721,17.22735941,2,Emitter_1
5401.138317,389.6121389,1.007697928,18.61722855,0.642490417,Noise
5401.090466,1014.382186,0.294152121,26.14198588,0.467557197,Emitter_2
5400,1013.375755,0.192655722,36.2185066,0.687884774,Emitter_2
5410,1049.419069,0.240168802,47.3644041,0,Emitter_3
5406.847781,1007.697532,0.207375605,24.93473526,0,Emitter_2
5409.367225,172.0271042,1.445222513,14.52184097,1.798643262,Emitter_1
5405.446827,1016.556018,0.236943526,26.69584147,0.425856311,Emitter_2
5400,1013.853752,0.300674099,35.33380126,0.140859519,Emitter_2
5400,1054.449274,0.222862602,39.22781133,0,Emitter_3
5410,100,1.780145513,14.46150262,1.685365411,Emitter_1
5403.408653,1039.106097,0.230526244,31.43243245,0.725671149,Emitter_2
5400.546147,202.3522176,1.907211808,10.99528775,1.951612325,Emitter_1
5401.635883,126.4729439,2,20.34249809,1.62523035,Emitter_1
5400,127.5514669,1.765855851,13.89779286,1.756957285,Emitter_1
5400,1081.179859,0,43.98784932,0,Emitter_3
5399.596486,1038.465024,0.397676042,43.20198935,0.296806383,Emitter_3
5400.368579,227.6907528,0.081916795,41.68946398,0.078839644,Noise
5400,147.8450598,1.632743334,12.25980362,1.770206899,Emitter_1
5409.066255,168.2611926,2,20.512871,1.776330894,Emitter_1
5410,1039.522783,0.567938146,27.81000687,0.512841403,Emitter_2
5400,127.9583994,1.665499731,9.877736088,1.609735191,Emitter_1
5400,1003.734361,0,36.0384842,0.545103541,Emitter_2
5399.726762,144.9848619,1.766001906,13.85380744,1.516503827,Emitter_1
5400,129.8833554,1.469121031,14.37891583,1.986132894,Emitter_1
5400,1073.096434,0.126856897,40.36988779,0,Emitter_3
5400,1063.238144,0,47.19492845,0.288857411,Emitter_3
5410,119.7404279,2,17.61374275,1.76084954,Emitter_1
5410,1001.921328,0,31.91206423,0.373298506,Emitter_2
5410,1012.506075,0.303849021,30.0230477,0.635309686,Emitter_2
5401.814991,1078.627835,0,43.20920801,0.070469442,Emitter_3
5400,161.7010145,2,15.88662534,1.778577088,Emitter_1
5400,165.1824111,2,18.24282835,2,Emitter_1
5402.399026,1083.979367,0.126815036,47.05614852,0,Emitter_3
5400,1002.042175,0.606536279,29.68345166,0.417829248,Emitter_2
5400.197288,141.5612201,1.699394577,10.42562669,1.965479986,Emitter_1
5400,1035.366927,0.204990686,18.04946522,0.354624911,Emitter_2
5410,1053.90308,0.236990057,41.50280575,0.115607011,Emitter_3
5403.049694,1031.409327,0.52898331,32.57023074,0.891414524,Emitter_2
5408.815399,1025.836589,0.141597949,28.78109501,0.722086627,Emitter_2
5408.526535,159.4658165,1.771537727,7.782301174,2,Emitter_1
5400,1010.150457,0.292351698,13.78371989,0.248271731,Emitter_2
5402.675103,127.2445517,2,19.17682977,1.81537204,Emitter_1
5399.968007,128.6583653,1.723492709,14.58480068,1.794314657,Emitter_1
5400,121.3419127,1.839360197,9.723291385,1.860196174,Emitter_1
5402.032847,128.9302067,1.849433102,7,2,Emitter_1
5408.382233,1015.134131,0.562103655,33.03314572,0.391571261,Emitter_2
5403.307424,167.7728523,1.993140658,10.51749482,2,Emitter_1
5400,155.8187251,1.948486032,11.30073327,1.86540312,Emitter_1
5403.612756,1091.878184,0,36.6937955,0.35393731,Emitter_3
5400,1078.558538,0.001181199,34.76138108,0.067999974,Emitter_3
5400,1090.743868,0.26476248,46.6359853,0,Emitter_3
5407.263472,744.1317229,0.240051577,22.87991095,0.542183215,Noise
5407.226209,1089.621002,0.081624364,49.10299887,0,Emitter_3
5400,122.5354573,1.690219575,14.56265636,1.578453602,Emitter_1
5400,106.386074,1.586726217,10.68294969,1.600365554,Emitter_1
5400,138.2387433,1.752062581,10.93527915,1.926991712,Emitter_1
5410,1008.090571,0.467010086,30.08237722,0.218669019,Emitter_2
5400,1054.042332,0,45.15601523,0,Emitter_3
5400,142.5513705,2,12.1607122,1.744358132,Emitter_1
5410,1032.355954,0.019085007,26.63046886,0.332704199,Emitter_2
5400,141.4540498,1.499433271,12.07219136,1.831773826,Emitter_1
5400,1019.552246,0.13272932,34.88233595,0.258801322,Emitter_2
5404.666445,478.0947646,0.177766128,19.90946072,0.546628194,Noise
5400,118.7863864,1.84188534,13.9254679,2,Emitter_1
5401.514718,1067.655713,0.010459006,38.76341663,0,Emitter_3
5400,133.4529895,1.514985507,16.73177313,1.937690739,Emitter_1
5410,1028.255949,0.607771588,28.89773824,0.543578851,Emitter_2
5406.123115,182.9459561,0.520454308,9.27553919,1.129467353,Noise
5407.022857,157.8917522,1.966390823,7,1.90281588,Emitter_1
5403.229112,1037.412611,1.95355104,15.79946606,0.488199289,Noise
5400,1022.976101,0,27.29070849,0.425545674,Emitter_2
5409.767056,898.2497133,1.504524047,33.48830712,0.222419263,Noise
5401.440068,1021.152783,0.361536749,27.46587112,0.790072572,Emitter_2
5405.477052,717.274147,1.562487752,31.35101727,0.114391659,Noise
5400,1043.054805,0.02835057,22.59230819,0.473760385,Emitter_2
5403.024584,173.4821435,2,13.80748425,1.984102875,Emitter_1
5400,1054.407344,0.236124919,50.96269374,0,Emitter_3
5407.015309,1026.597853,0.695243681,26.37553524,0.673181881,Emitter_2
5410,137.7066535,1.298578273,8.42833722,1.66316822,Emitter_1
5400,140.537865,1.822885185,9.343838513,1.803978596,Emitter_1
5400.749483,117.7949888,1.523836838,9.516014209,2,Emitter_1
5400,157.6193539,1.775639559,8.128590038,1.499392785,Emitter_1
5400,1005.7842,0.089035544,32.44963715,0.515907298,Emitter_2
5410,142.7597044,1.671054433,10.20530019,1.897855993,Emitter_1
5400.798456,854.2357557,1.148476243,50.82878324,1.950307644,Noise
5400,146.6510675,1.522542379,7,2,Emitter_1
5400,112.8362157,1.847508173,17.6079907,1.803363917,Emitter_1
5400,1003.075149,0.347270906,32.42969512,0.229208437,Emitter_2
5400,994.7939194,0.238332261,37.20430471,0.502355838,Emitter_2
5410,1019.634493,0.178146092,32.78793838,0.473748053,Emitter_2
5404.804419,1024.140093,0.328198544,33.51285395,0.362732784,Emitter_2
5400.212815,748.8224023,0.003688089,48.58294686,1.097834819,Noise
5401.06299,1056.875211,0.665526843,40.77085262,0.478949551,Emitter_2
5403.744876,1058.099398,0.071446424,36.54333755,0,Emitter_3
5402.49881,148.9834099,1.674081238,17.78518334,1.934445244,Emitter_1
5410,1040.571953,0.10636056,42.93991989,0.215204148,Emitter_3
5410,113.7096681,1.652569992,18.4461609,1.789089007,Emitter_1
5410,1032.882226,0.391618286,28.13169057,0.519657731,Emitter_2
5410,136.8949104,1.674790962,18.24818061,2,Emitter_1
5410,1027.063638,0.440051792,32.65416565,0.733697004,Emitter_2
5409.490629,147.4086062,1.909678154,18.46580849,1.892638761,Emitter_1
5400,1002.732545,0.139231126,31.7198976,0.665581832,Emitter_2
5400,1041.004662,0.340223362,26.61137045,0.551441431,Emitter_2
5407.064014,1079.153206,0,51,0.018289801,Emitter_3
5410,171.4960373,2,7,1.805618019,Emitter_1
5410,1022.020087,0.354815099,41.41037956,0.126172646,Emitter_2
5410,162.7837165,1.60447306,9.32435064,1.93060172,Emitter_1
5400,1017.362317,0.226969996,28.17918542,0,Emitter_2
5400,150.76849,2,14.38324265,1.666447111,Emitter_1
5400,1009.285341,0.438289798,31.13826435,0.75889585,Emitter_2
5400,1034.847816,0.254641922,27.26168252,0.619038081,Emitter_2
5403.347174,1014.715106,0.021484092,29.97298259,0.343412486,Emitter_2
5402.796897,144.8994202,1.446483804,45.76632306,0.053912103,Noise
5400,1034.17976,0.005950595,34.74545178,0.44778612,Emitter_2
5400,994.927839,0.257532986,29.54618502,0.416506382,Emitter_2
5400,992.1889241,0.31382397,28.47246929,0.125259729,Emitter_2
5400,156.3615672,1.853576212,8.708232819,2,Emitter_1
5400,1074.315898,0.186738608,48.72402285,0,Emitter_3
5400,1068.568279,0.336679498,50.9395202,0.076007157,Emitter_3
5408.039553,426.0142048,0.875410602,15.63820015,0.618154414,Noise
5400,133.8265683,1.414089714,27.23312795,1.60155095,Emitter_1
5400,136.5401123,1.668444341,8.237325938,2,Emitter_1
5410,1014.742714,0.293277958,36.38948591,0,Emitter_2
5400,1086.397968,0.219545902,38.45770516,0.039290695,Emitter_3
5410,115.0128678,1.831437467,15.86286128,1.96513464,Emitter_1
5403.609055,128.2483455,1.576045206,11.10544563,2,Emitter_1
5408.872593,116.032109,1.911041831,10.32515343,2,Emitter_1
5404.628531,560.8323363,0.516049099,38.22396729,1.755822399,Noise
5410,113.8877533,1.821690281,12.68902991,1.513328924,Emitter_1
5406.551463,154.5800498,2,9.935961475,1.957426774,Emitter_1
5407.615657,270.5707058,1.156722851,40.24803937,1.225346606,Noise
5401.4735,1012.781583,0.145036743,34.33735971,0.449760724,Emitter_2
5410,139.6991276,1.823378297,12.39221083,1.785234393,Emitter_1
5404.676023,143.5543729,2,9.977073569,2,Emitter_1
5410,1022.285777,0.489947619,31.62216709,0.497613645,Emitter_2
5400.913846,988.8160009,0.404257786,27.39388488,0.88445862,Emitter_2
5401.029961,1046.631659,0.661765349,26.34866286,0.285216917,Emitter_2
5405.477718,697.1339989,0.803416964,45.29697662,0.104388822,Noise
5401.944848,997.9726616,1.095529765,30.87325962,1.81746268,Noise
5400.444539,158.7249583,1.938717834,7,2,Emitter_1
5404.443506,125.4452938,1.892763679,7,1.872750125,Emitter_1
5408.197163,124.7884677,2,8.12212728,1.83585932,Emitter_1
5400.975465,114.1400134,2,15.7734373,1.881867878,Emitter_1
5407.361606,754.2627494,0.697185801,46.95641103,0.414550422,Noise
5403.08048,1027.789801,0.272569772,35.35893206,0.595545491,Emitter_2
5408.244208,1040.14707,0.158180101,37.74832883,0.455905007,Noise
5409.836421,166.6705413,1.5636751,11.42520211,1.796809206,Emitter_1
5403.887222,961.7389134,0.792330614,15.18695311,0.044023089,Noise
5400,1030.222934,0.032796514,24.33529245,0.554854157,Emitter_2
5410,116.7061374,1.902858462,7,1.663133989,Emitter_1
5400,137.9056339,1.89135139,11.39686121,2,Emitter_1
5400,136.8054728,1.973866027,7,1.517956923,Emitter_1
5405.20966,628.9134512,0.732611481,13.147321,0.179114355,Noise
5405.522178,1053.559791,0.095754171,51,0,Emitter_3
5400,996.8176791,0.393705447,34.59642559,0.455504773,Emitter_2
5410,111.8681977,1.645985486,7,1.585020889,Emitter_1
5410,150.2557759,1.612904602,9.186488051,1.931257139,Emitter_1
5410,161.3035251,1.796952103,15.24728283,1.712565985,Emitter_1
5400,1091.693002,0,45.84497422,0.256946311,Emitter_3
5408.701665,1043.130455,0.241416746,28.04528512,0.318802985,Emitter_2
5406.956518,1015.806655,0.555725044,44.00045931,0.558541258,Emitter_2
5404.416352,1008.44411,0.360685276,28.51893134,0.320307397,Emitter_2
5400,133.5757698,1.780995464,20.1576919,1.759876243,Emitter_1
5403.466197,1017.307524,0.457093348,32.8426616,0.419735174,Emitter_2
5400,1029.911532,0.16700459,41.39504769,0.458520563,Emitter_2
5400,166.2010665,1.545962652,7,1.698845155,Emitter_1
5410,1017.560213,0.674079123,22.51064115,0.415756913,Emitter_2
5400,143.8149935,1.308982655,16.3124546,2,Emitter_1
5401.984953,262.6303238,0.275378041,47.19820157,0.03890347,Noise
5402.26744,1061.22438,0.377435149,46.15239949,0.203763283,Emitter_2
5400,1029.219279,0.437575127,26.58645846,0.587663246,Emitter_2
5400,993.1341498,0.563434523,31.59806793,0.092432341,Emitter_2
5405.164391,946.2449306,1.329030786,7.416295406,1.790988044,Noise
5410,152.8360609,1.73625708,17.97385022,1.769417642,Emitter_1
5400,1051.282246,0.199015918,36.58102427,0.373327445,Emitter_2
5400.138353,1023.704949,0.723038379,33.64456385,0.359258498,Emitter_2
5400,143.3668031,2,15.90797251,1.68049463,Emitter_1
5407.605231,168.7714299,2,24.94907793,1.638093601,Emitter_1
5407.640018,186.4744188,1.923529435,20.5580338,1.221900685,Noise
5407.763122,986.879468,0.493572731,33.00457051,1.002750454,Emitter_2
5404.180674,1060.52044,0.352096538,40.3069728,0.035915551,Emitter_3
5410,1004.409366,0.3495762,42.92111464,0.543294442,Emitter_2
5407.61584,127.786481,1.512357215,8.225828593,1.894837683,Emitter_1
5403.298492,1005.753885,1.455250784,41.36549359,0.757429185,Noise
5400,128.8124472,1.811750262,18.86193691,2,Emitter_1
5404.586737,1007.371374,0.546393868,28.72842905,0.27743229,Emitter_2
5400.898249,1096.377317,0,46.70904973,0,Emitter_3
5409.181278,1021.399318,0.183450222,30.72739889,0.405839358,Emitter_2
5403.873467,125.4500129,1.803789044,17.67993292,1.719417937,Emitter_1
5400,1030.876318,0.035301559,27.8599351,0.405270524,Emitter_2
5400,131.1818418,1.84252233,11.56620546,1.959474735,Emitter_1
5403.717908,119.6559597,1.846849688,15.10933102,1.972168962,Emitter_1
5400,1076.92045,0,43.69070355,0,Emitter_3
5400,1036.592018,0.316766488,31.32805421,0.222877337,Emitter_2
5400,1007.972307,0.560597998,25.29492889,0.627647669,Emitter_2
5401.746484,172.3469235,1.780247098,10.07649421,1.506444647,Emitter_1
5400,1060.256392,0.462417339,49.33699007,0,Emitter_3
5407.467847,113.9517114,1.860629044,13.48671461,1.692845943,Emitter_1
5406.059373,1015.528549,0.291672574,26.11212066,0.402343748,Emitter_2
5406.55985,948.8151971,1.267695203,47.71530834,1.996810876,Noise
5400,1055.099717,0.200104705,26.6690701,0.48967114,Emitter_2
5400,980.4189208,0.225449765,30.16882834,0.415660275,Emitter_2
5402.000997,108.24408,1.882449858,22.51787635,1.843269933,Emitter_1
5400,1052.416164,0.36048637,25.67286905,0.391989867,Emitter_2
5400,1035.37544,0.340828973,23.37093269,0.482121997,Emitter_2
5400,129.4772892,1.450792773,17.83550289,1.685897088,Emitter_1
5400,129.7047835,1.543602992,14.9998311,1.703977165,Emitter_1
5403.908548,126.6917278,2,19.52134999,1.75106225,Emitter_1
5405.87071,577.8471954,1.048389493,19.08656153,1.950151692,Noise
5410,164.4987702,1.875692963,13.75249369,1.834682567,Emitter_1
5410,159.5963712,1.610899947,9.69134527,1.755204895,Emitter_1
5405.454069,982.6337431,0.2968207,38.90836127,0.63952046,Emitter_2
5400,134.5472034,1.639468262,11.40232851,1.863746527,Emitter_1
5410,132.363953,1.791376735,12.65831792,1.886518072,Emitter_1
5408.463922,117.5396044,2,15.10399474,1.90007112,Emitter_1
5408.968518,1056.81784,1.369016252,46.85277249,1.290377724,Noise
5405.530874,1007.391789,0.093505917,22.64918393,0.636659209,Emitter_2
5404.195623,1013.699639,0,42.97194561,0,Emitter_3
5408.83147,1100,0.330007942,40.83000102,0,Emitter_3
5402.354899,190.4820423,0.369057576,33.8535165,0.412800647,Noise
5408.070452,563.1302721,0.216530997,7.337597832,1.052616392,Noise
5400,1014.67171,0.448085936,26.74508366,0.531886592,Emitter_2
